H NUM     Z    A ISOM  ABUNDANCE_MF  ISOTP
 # mod      526 dzeit  1.03E-10 agej  4.8518E-04
 # t9 =    9.913E+00 rho =    1.005E+10
 # densn  1.10065E+32
 # densp  2.96466E+29
 # densa  1.91531E+31
 # total_energy_flux_[erg/(g*s)]  0.00000E+00
  558    54. 128.   1   6.22781E-21  XE128
  559    54. 129.   1   2.73900E-20  XE129
  560    54. 130.   1   5.91151E-20  XE130
  561    54. 131.   1   1.55032E-19  XE131
  562    54. 132.   1   1.89835E-19  XE132
  563    54. 133.   1   2.84440E-19  XE133
  564    54. 134.   1   2.65271E-19  XE134
  565    54. 135.   1   2.78738E-19  XE135
  566    54. 136.   1   1.19950E-19  XE136
  567    54. 137.   1   3.33844E-20  XE137
  568    54. 138.   1   4.62557E-21  XE138
  569    55. 123.   1   5.06180E-30  CS123
  570    55. 124.   1   9.74881E-29  CS124
  571    55. 125.   1   2.98181E-27  CS125
  572    55. 126.   1   3.25865E-26  CS126
  573    55. 127.   1   5.06242E-25  CS127
  574    55. 128.   1   3.32528E-24  CS128
  575    55. 129.   1   2.82481E-23  CS129
  576    55. 130.   1   1.15292E-22  CS130
  577    55. 131.   1   5.99525E-22  CS131
  578    55. 132.   1   1.55259E-21  CS132
  579    55. 133.   1   4.39638E-21  CS133
  580    55. 134.   1   7.36139E-21  CS134
  581    55. 135.   1   1.05218E-20  CS135
  582    55. 136.   1   1.21060E-20  CS136
  583    55. 137.   1   8.44338E-21  CS137
  584    55. 138.   1   2.57760E-21  CS138
  585    55. 139.   1   8.68227E-22  CS139
  586    56. 124.   1   9.85468E-34  BA124
  587    56. 125.   1   3.44417E-32  BA125
  588    56. 126.   1   9.94407E-31  BA126
  589    56. 127.   1   2.57191E-29  BA127
  590    56. 128.   1   3.37576E-28  BA128
  591    56. 129.   1   4.49990E-27  BA129
  592    56. 130.   1   4.21591E-26  BA130
  593    56. 131.   1   4.06822E-25  BA131
  594    56. 132.   1   1.88673E-24  BA132
  595    56. 133.   1   1.18646E-23  BA133
  596    56. 134.   1   3.21913E-23  BA134
  597    56. 135.   1   1.08056E-22  BA135
  598    56. 136.   1   1.57656E-22  BA136
  599    56. 137.   1   3.52488E-22  BA137
  600    56. 138.   1   2.60037E-22  BA138
  601    56. 139.   1   1.64552E-22  BA139
  602    56. 140.   1   5.18815E-23  BA140
  603    56. 141.   1   2.54531E-23  BA141
  604    56. 142.   1   4.01924E-24  BA142
  605    57. 127.   1   2.22719E-34  LA127
  606    57. 128.   1   4.27692E-33  LA128
  607    57. 129.   1   2.22108E-31  LA129
  608    57. 130.   1   2.40105E-30  LA130
  609    57. 131.   1   5.79352E-29  LA131
  610    57. 132.   1   4.22111E-28  LA132
  611    57. 133.   1   6.25866E-27  LA133
  612    57. 134.   1   2.70730E-26  LA134
  613    57. 135.   1   1.84574E-25  LA135
  614    57. 136.   1   6.04526E-25  LA136
  615    57. 137.   1   1.71580E-24  LA137
  616    57. 138.   1   3.79497E-24  LA138
  617    57. 139.   1   5.34893E-24  LA139
  618    57. 140.   1   4.22125E-24  LA140
  619    57. 141.   1   2.69320E-24  LA141
  620    57. 142.   1   1.29889E-24  LA142
  621    57. 143.   1   4.70301E-25  LA143
  622    58. 130.   1   4.34394E-35  CE130
  623    58. 131.   1   1.35572E-33  CE131
  624    58. 132.   1   2.65107E-32  CE132
  625    58. 133.   1   3.83072E-31  CE133
  626    58. 134.   1   5.44092E-30  CE134
  627    58. 135.   1   6.03481E-29  CE135
  628    58. 136.   1   3.53900E-28  CE136
  629    58. 137.   1   2.41143E-27  CE137
  630    58. 138.   1   6.93492E-27  CE138
  631    58. 139.   1   3.12952E-26  CE139
  632    58. 140.   1   4.55640E-26  CE140
  633    58. 141.   1   7.00628E-26  CE141
  634    58. 142.   1   4.77805E-26  CE142
  635    58. 143.   1   5.06220E-26  CE143
  636    58. 144.   1   1.52499E-26  CE144
  637    58. 145.   1   5.71445E-27  CE145
  638    58. 146.   1   1.29705E-27  CE146
  639    59. 133.   1   6.77506E-36  PR133
  640    59. 134.   1   1.26060E-34  PR134
  641    59. 135.   1   4.11603E-33  PR135
  642    59. 136.   1   4.02934E-32  PR136
  643    59. 137.   1   5.93627E-31  PR137
  644    59. 138.   1   3.69408E-30  PR138
  645    59. 139.   1   2.46460E-29  PR139
  646    59. 140.   1   1.02006E-28  PR140
  647    59. 141.   1   2.77940E-28  PR141
  648    59. 142.   1   4.86767E-28  PR142
  649    59. 143.   1   6.87698E-28  PR143
  650    59. 144.   1   6.16927E-28  PR144
  651    59. 145.   1   4.57680E-28  PR145
  652    59. 146.   1   1.48665E-28  PR146
  653    59. 147.   1   7.81539E-29  PR147
  654    59. 148.   1   2.17722E-29  PR148
  655    59. 149.   1   8.08028E-30  PR149
  656    60. 134.   1   1.18934E-39  ND134
  657    60. 135.   1   3.89430E-38  ND135
  658    60. 136.   1   1.12157E-36  ND136
  659    60. 137.   1   2.72318E-35  ND137
  660    60. 138.   1   3.79315E-34  ND138
  661    60. 139.   1   4.76890E-33  ND139
  662    60. 140.   1   2.01382E-32  ND140
  663    60. 141.   1   2.54524E-31  ND141
  664    60. 142.   1   6.96184E-31  ND142
  665    60. 143.   1   2.34542E-30  ND143
  666    60. 144.   1   3.44639E-30  ND144
  667    60. 145.   1   6.95657E-30  ND145
  668    60. 146.   1   4.87186E-30  ND146
  669    60. 147.   1   3.53856E-30  ND147
  670    60. 148.   1   1.51604E-30  ND148
  671    60. 149.   1   8.65209E-31  ND149
  672    60. 150.   1   3.27797E-31  ND150
  673    60. 151.   1   1.75066E-31  ND151
  674    60. 152.   1   6.55876E-32  ND152
  675    61. 137.   1   1.53616E-40  PM137
  676    61. 138.   1   3.92965E-39  PM138
  677    61. 139.   1   1.26254E-37  PM139
  678    61. 140.   1   1.41304E-36  PM140
  679    61. 141.   1   3.12935E-35  PM141
  680    61. 142.   1   2.49911E-34  PM142
  681    61. 143.   1   1.37790E-33  PM143
  682    61. 144.   1   4.97197E-33  PM144
  683    61. 145.   1   1.47746E-32  PM145
  684    61. 146.   1   2.75202E-32  PM146
  685    61. 147.   1   4.05764E-32  PM147
  686    61. 148.   1   2.50028E-32  PM148
  687    61. 149.   1   2.44146E-32  PM149
  688    61. 150.   1   1.28398E-32  PM150
  689    61. 151.   1   1.13957E-32  PM151
  690    61. 152.   1   6.54702E-33  PM152
  691    61. 153.   1   5.99579E-33  PM153
  692    61. 154.   1   3.06354E-33  PM154
  693    62. 140.   1   3.24044E-41  SM140
  694    62. 141.   1   6.31985E-40  SM141
  695    62. 142.   1   8.17888E-39  SM142
  696    62. 143.   1   1.80910E-37  SM143
  697    62. 144.   1   9.89117E-37  SM144
  698    62. 145.   1   7.40646E-36  SM145
  699    62. 146.   1   2.18884E-35  SM146
  700    62. 147.   1   8.15836E-35  SM147
  701    62. 148.   1   1.17935E-34  SM148
  702    62. 149.   1   1.80319E-34  SM149
  703    62. 150.   1   1.40132E-34  SM150
  704    62. 151.   1   1.81536E-34  SM151
  705    62. 152.   1   1.57906E-34  SM152
  706    62. 153.   1   1.97555E-34  SM153
  707    62. 154.   1   1.60271E-34  SM154
  708    62. 155.   1   1.41753E-34  SM155
  709    62. 156.   1   4.94791E-35  SM156
  710    62. 157.   1   3.17897E-35  SM157
  711    62. 158.   1   6.56369E-36  SM158
  712    63. 143.   1   2.24707E-42  EU143
  713    63. 144.   1   4.87163E-41  EU144
  714    63. 145.   1   6.57885E-40  EU145
  715    63. 146.   1   4.93627E-39  EU146
  716    63. 147.   1   2.76742E-38  EU147
  717    63. 148.   1   1.04507E-37  EU148
  718    63. 149.   1   2.66718E-37  EU149
  719    63. 150.   1   3.71085E-37  EU150
  720    63. 151.   1   7.25522E-37  EU151
  721    63. 152.   1   8.20207E-37  EU152
  722    63. 153.   1   1.59224E-36  EU153
  723    63. 154.   1   1.94870E-36  EU154
  724    63. 155.   1   3.30672E-36  EU155
  725    63. 156.   1   2.85280E-36  EU156
  726    63. 157.   1   2.90176E-36  EU157
  727    63. 158.   1   1.38417E-36  EU158
  728    63. 159.   1   9.22638E-37  EU159
  729    64. 144.   1   4.50712E-46  GD144
  730    64. 145.   1   9.78273E-45  GD145
  731    64. 146.   1   1.14664E-43  GD146
  732    64. 147.   1   2.00214E-42  GD147
  733    64. 148.   1   1.08463E-41  GD148
  734    64. 149.   1   8.32381E-41  GD149
  735    64. 150.   1   2.25530E-40  GD150
  736    64. 151.   1   7.48312E-40  GD151
  737    64. 152.   1   1.26113E-39  GD152
  738    64. 153.   1   3.55450E-39  GD153
  739    64. 154.   1   6.77250E-39  GD154
  740    64. 155.   1   1.69240E-38  GD155
  741    64. 156.   1   2.75034E-38  GD156
  742    64. 157.   1   4.83876E-38  GD157
  743    64. 158.   1   4.83105E-38  GD158
  744    64. 159.   1   4.63287E-38  GD159
  745    64. 160.   1   2.83118E-38  GD160
  746    64. 161.   1   1.90191E-38  GD161
  747    64. 162.   1   4.54729E-39  GD162
  748    65. 147.   1   2.06466E-47  TB147
  749    65. 148.   1   3.01498E-46  TB148
  750    65. 149.   1   4.03961E-45  TB149
  751    65. 150.   1   2.26375E-44  TB150
  752    65. 151.   1   1.58794E-43  TB151
  753    65. 152.   1   4.28711E-43  TB152
  754    65. 153.   1   1.88408E-42  TB153
  755    65. 154.   1   4.86912E-42  TB154
  756    65. 155.   1   1.86576E-41  TB155
  757    65. 156.   1   4.65354E-41  TB156
  758    65. 157.   1   1.47883E-40  TB157
  759    65. 158.   1   2.52566E-40  TB158
  760    65. 159.   1   4.99685E-40  TB159
  761    65. 160.   1   4.97212E-40  TB160
  762    65. 161.   1   6.46184E-40  TB161
  763    65. 162.   1   3.83413E-40  TB162
  764    65. 163.   1   2.74995E-40  TB163
  765    65. 164.   1   1.01076E-40  TB164
  766    65. 165.   1   4.35468E-41  TB165
  767    66. 148.   1   9.11938E-52  DY148
  768    66. 149.   1   4.19474E-50  DY149
  769    66. 150.   1   3.44085E-49  DY150
  770    66. 151.   1   6.24259E-48  DY151
  771    66. 152.   1   3.41615E-47  DY152
  772    66. 153.   1   2.62986E-46  DY153
  773    66. 154.   1   1.00806E-45  DY154
  774    66. 155.   1   7.30274E-45  DY155
  775    66. 156.   1   2.23090E-44  DY156
  776    66. 157.   1   1.03852E-43  DY157
  777    66. 158.   1   3.16123E-43  DY158
  778    66. 159.   1   1.02328E-42  DY159
  779    66. 160.   1   2.01762E-42  DY160
  780    66. 161.   1   4.07153E-42  DY161
  781    66. 162.   1   5.03094E-42  DY162
  782    66. 163.   1   6.85192E-42  DY163
  783    66. 164.   1   4.78257E-42  DY164
  784    66. 165.   1   3.22466E-42  DY165
  785    66. 166.   1   1.06135E-42  DY166
  786    66. 167.   1   5.53853E-43  DY167
  787    66. 168.   1   1.28139E-43  DY168
  788    67. 153.   1   7.55120E-51  HO153
  789    67. 154.   1   5.17111E-50  HO154
  790    67. 155.   1   6.13077E-49  HO155
  791    67. 156.   1   9.57284E-49  HO156
  792    67. 157.   1   1.56713E-47  HO157
  793    67. 158.   1   7.94587E-47  HO158
  794    67. 159.   1   4.34223E-46  HO159
  795    67. 160.   1   1.38694E-45  HO160
  796    67. 161.   1   5.08902E-45  HO161
  797    67. 162.   1   1.00083E-44  HO162
  798    67. 163.   1   2.48726E-44  HO163
  799    67. 164.   1   3.23342E-44  HO164
  800    67. 165.   1   4.90392E-44  HO165
  801    67. 166.   1   3.48384E-44  HO166
  802    67. 167.   1   3.04360E-44  HO167
  803    67. 168.   1   1.20277E-44  HO168
  804    67. 169.   1   6.74453E-45  HO169
  805    68. 154.   1   5.52409E-55  ER154
  806    68. 155.   1   1.10931E-53  ER155
  807    68. 156.   1   6.35168E-53  ER156
  808    68. 157.   1   7.91439E-52  ER157
  809    68. 158.   1   1.95888E-50  ER158
  810    68. 159.   1   4.00980E-50  ER159
  811    68. 160.   1   2.82279E-49  ER160
  812    68. 161.   1   1.65084E-48  ER161
  813    68. 162.   1   5.63828E-48  ER162
  814    68. 163.   1   2.17720E-47  ER163
  815    68. 164.   1   4.92908E-47  ER164
  816    68. 165.   1   1.23227E-46  ER165
  817    68. 166.   1   1.92411E-46  ER166
  818    68. 167.   1   2.84171E-46  ER167
  819    68. 168.   1   2.52922E-46  ER168
  820    68. 169.   1   2.14390E-46  ER169
  821    68. 170.   1   1.18455E-46  ER170
  822    68. 171.   1   6.51030E-47  ER171
  823    68. 172.   1   1.92559E-47  ER172
  824    68. 173.   1   8.48867E-48  ER173
  825    68. 174.   1   1.41260E-48  ER174
  826    68. 175.   1   3.63377E-49  ER175
  827    69. 159.   1   1.52918E-54  TM159
  828    69. 160.   1   1.86321E-53  TM160
  829    69. 161.   1   1.15095E-52  TM161
  830    69. 162.   1   6.64245E-52  TM162
  831    69. 163.   1   4.79613E-51  TM163
  832    69. 164.   1   1.34198E-50  TM164
  833    69. 165.   1   6.85188E-50  TM165
  834    69. 166.   1   1.61280E-49  TM166
  835    69. 167.   1   4.71867E-49  TM167
  836    69. 168.   1   7.01175E-49  TM168
  837    69. 169.   1   1.32148E-48  TM169
  838    69. 170.   1   1.10601E-48  TM170
  839    69. 171.   1   1.34439E-48  TM171
  840    69. 172.   1   7.36804E-49  TM172
  841    69. 173.   1   5.72907E-49  TM173
  842    69. 174.   1   2.41389E-49  TM174
  843    69. 175.   1   8.62875E-50  TM175
  844    69. 176.   1   1.46170E-50  TM176
  845    70. 160.   1   2.62355E-58  YB160
  846    70. 161.   1   3.52779E-57  YB161
  847    70. 162.   1   3.48183E-56  YB162
  848    70. 163.   1   2.74087E-55  YB163
  849    70. 164.   1   1.86985E-54  YB164
  850    70. 165.   1   1.19106E-53  YB165
  851    70. 166.   1   4.12819E-53  YB166
  852    70. 167.   1   2.06148E-52  YB167
  853    70. 168.   1   5.44862E-52  YB168
  854    70. 169.   1   1.59514E-51  YB169
  855    70. 170.   1   2.74032E-51  YB170
  856    70. 171.   1   5.00316E-51  YB171
  857    70. 172.   1   5.78889E-51  YB172
  858    70. 173.   1   6.83455E-51  YB173
  859    70. 174.   1   5.11541E-51  YB174
  860    70. 175.   1   3.14699E-51  YB175
  861    70. 176.   1   1.32708E-51  YB176
  862    70. 177.   1   5.14345E-52  YB177
  863    70. 178.   1   1.42661E-52  YB178
  864    70. 179.   1   3.94337E-53  YB179
  865    70. 180.   1   5.16295E-54  YB180
  866    71. 165.   1   4.10963E-58  LU165
  867    71. 166.   1   1.89324E-57  LU166
  868    71. 167.   1   2.14465E-56  LU167
  869    71. 168.   1   8.55215E-56  LU168
  870    71. 169.   1   4.70869E-55  LU169
  871    71. 170.   1   1.27944E-54  LU170
  872    71. 171.   1   4.26342E-54  LU171
  873    71. 172.   1   6.85815E-54  LU172
  874    71. 173.   1   1.66953E-53  LU173
  875    71. 174.   1   1.79479E-53  LU174
  876    71. 175.   1   2.72249E-53  LU175
  877    71. 176.   1   1.65568E-53  LU176
  878    71. 177.   1   1.32681E-53  LU177
  879    71. 178.   1   5.25212E-54  LU178
  880    71. 179.   1   3.54288E-54  LU179
  881    71. 180.   1   1.24222E-54  LU180
  882    71. 181.   1   3.28189E-55  LU181
  883    71. 182.   1   6.86593E-56  LU182
  884    72. 166.   1   7.28478E-62  HF166
  885    72. 167.   1   6.71282E-61  HF167
  886    72. 168.   1   5.33240E-60  HF168
  887    72. 169.   1   3.77827E-59  HF169
  888    72. 170.   1   1.94913E-58  HF170
  889    72. 171.   1   9.92146E-58  HF171
  890    72. 172.   1   2.85776E-57  HF172
  891    72. 173.   1   1.12010E-56  HF173
  892    72. 174.   1   1.76539E-56  HF174
  893    72. 175.   1   4.22023E-56  HF175
  894    72. 176.   1   5.70610E-56  HF176
  895    72. 177.   1   7.51244E-56  HF177
  896    72. 178.   1   5.91982E-56  HF178
  897    72. 179.   1   5.30158E-56  HF179
  898    72. 180.   1   3.19340E-56  HF180
  899    72. 181.   1   1.93683E-56  HF181
  900    72. 182.   1   4.77944E-57  HF182
  901    72. 183.   1   2.33721E-57  HF183
  902    72. 184.   1   3.57780E-58  HF184
  903    72. 185.   1   1.38275E-58  HF185
  904    73. 169.   1   6.55275E-64  TA169
  905    73. 170.   1   4.23024E-63  TA170
  906    73. 171.   1   4.55070E-62  TA171
  907    73. 172.   1   2.04122E-61  TA172
  908    73. 173.   1   1.29570E-60  TA173
  909    73. 174.   1   4.14145E-60  TA174
  910    73. 175.   1   1.67095E-59  TA175
  911    73. 176.   1   2.74988E-59  TA176
  912    73. 177.   1   9.60467E-59  TA177
  913    73. 178.   1   1.14979E-58  TA178
  914    73. 179.   1   2.06640E-58  TA179
  915    73. 180.   1   1.81879E-58  TA180
  916    73. 181.   1   2.30736E-58  TA181
  917    73. 182.   1   1.27978E-58  TA182
  918    73. 183.   1   9.08876E-59  TA183
  919    73. 184.   1   2.88903E-59  TA184
  920    73. 185.   1   1.32983E-59  TA185
  921    73. 186.   1   2.98728E-60  TA186
  922    74. 172.   1   7.54324E-66  W 172
  923    74. 173.   1   7.33098E-65  W 173
  924    74. 174.   1   3.92555E-64  W 174
  925    74. 175.   1   2.95884E-63  W 175
  926    74. 176.   1   7.95515E-63  W 176
  927    74. 177.   1   3.54084E-62  W 177
  928    74. 178.   1   7.51214E-62  W 178
  929    74. 179.   1   2.08059E-61  W 179
  930    74. 180.   1   3.38836E-61  W 180
  931    74. 181.   1   6.30285E-61  W 181
  932    74. 182.   1   8.03254E-61  W 182
  933    74. 183.   1   8.66081E-61  W 183
  934    74. 184.   1   5.83068E-61  W 184
  935    74. 185.   1   3.95379E-61  W 185
  936    74. 186.   1   1.71297E-61  W 186
  937    74. 187.   1   7.71005E-62  W 187
  938    74. 188.   1   2.38168E-62  W 188
  939    74. 189.   1   5.70746E-63  W 189
  940    74. 190.   1   2.53832E-63  W 190
  941    75. 175.   1   5.19400E-68  RE175
  942    75. 176.   1   2.55935E-67  RE176
  943    75. 177.   1   2.02540E-66  RE177
  944    75. 178.   1   6.27143E-66  RE178
  945    75. 179.   1   3.27115E-65  RE179
  946    75. 180.   1   8.87631E-65  RE180
  947    75. 181.   1   3.08905E-64  RE181
  948    75. 182.   1   5.43209E-64  RE182
  949    75. 183.   1   1.30008E-63  RE183
  950    75. 184.   1   1.53391E-63  RE184
  951    75. 185.   1   2.16623E-63  RE185
  952    75. 186.   1   1.43793E-63  RE186
  953    75. 187.   1   1.46409E-63  RE187
  954    75. 188.   1   6.15921E-64  RE188
  955    75. 189.   1   4.66861E-64  RE189
  956    75. 190.   1   1.35005E-64  RE190
  957    75. 191.   1   6.90049E-65  RE191
  958    76. 179.   1   2.58911E-69  OS179
  959    76. 180.   1   8.89731E-69  OS180
  960    76. 181.   1   5.03881E-68  OS181
  961    76. 182.   1   1.34314E-67  OS182
  962    76. 183.   1   5.63167E-67  OS183
  963    76. 184.   1   9.45676E-67  OS184
  964    76. 185.   1   2.40254E-66  OS185
  965    76. 186.   1   3.43088E-66  OS186
  966    76. 187.   1   5.10260E-66  OS187
  967    76. 188.   1   5.17871E-66  OS188
  968    76. 189.   1   5.28736E-66  OS189
  969    76. 190.   1   3.70733E-66  OS190
  970    76. 191.   1   2.55886E-66  OS191
  971    76. 192.   1   1.08878E-66  OS192
  972    76. 193.   1   5.27632E-67  OS193
  973    76. 194.   1   1.75947E-67  OS194
  974    76. 195.   1   7.23341E-68  OS195
  975    76. 196.   1   2.37813E-68  OS196
  976    77. 181.   1   1.39543E-72  IR181
  977    77. 182.   1   8.71247E-72  IR182
  978    77. 183.   1   4.15929E-71  IR183
  979    77. 184.   1   1.55037E-70  IR184
  980    77. 185.   1   4.68857E-70  IR185
  981    77. 186.   1   8.65393E-70  IR186
  982    77. 187.   1   4.04804E-69  IR187
  983    77. 188.   1   6.60410E-69  IR188
  984    77. 189.   1   1.37979E-68  IR189
  985    77. 190.   1   1.29297E-68  IR190
  986    77. 191.   1   1.73358E-68  IR191
  987    77. 192.   1   1.18213E-68  IR192
  988    77. 193.   1   1.12812E-68  IR193
  989    77. 194.   1   5.32893E-69  IR194
  990    77. 195.   1   3.51054E-69  IR195
  991    77. 196.   1   1.16813E-69  IR196
  992    77. 197.   1   7.84380E-70  IR197
  993    78. 184.   1   7.03751E-75  PT184
  994    78. 185.   1   4.42186E-74  PT185
  995    78. 186.   1   1.95268E-73  PT186
  996    78. 187.   1   4.77318E-73  PT187
  997    78. 188.   1   7.62032E-72  PT188
  998    78. 189.   1   1.15575E-71  PT189
  999    78. 190.   1   1.79398E-71  PT190
 1000    78. 191.   1   4.06873E-71  PT191
 1001    78. 192.   1   4.37916E-71  PT192
 1002    78. 193.   1   7.26170E-71  PT193
 1003    78. 194.   1   5.28166E-71  PT194
 1004    78. 195.   1   5.56234E-71  PT195
 1005    78. 196.   1   2.70183E-71  PT196
 1006    78. 197.   1   2.15628E-71  PT197
 1007    78. 198.   1   7.12867E-72  PT198
 1008    78. 199.   1   2.30985E-72  PT199
 1009    78. 200.   1   6.97138E-73  PT200
 1010    78. 201.   1   1.60678E-73  PT201
 1011    78. 202.   1   3.49104E-74  PT202
 1012    79. 185.   1   1.08525E-78  AU185
 1013    79. 186.   1   6.77311E-78  AU186
 1014    79. 187.   1   4.47285E-77  AU187
 1015    79. 188.   1   1.59811E-76  AU188
 1016    79. 189.   1   7.56945E-76  AU189
 1017    79. 190.   1   2.53180E-75  AU190
 1018    79. 191.   1   9.41935E-75  AU191
 1019    79. 192.   1   1.99634E-74  AU192
 1020    79. 193.   1   5.11606E-74  AU193
 1021    79. 194.   1   6.89274E-74  AU194
 1022    79. 195.   1   1.22150E-73  AU195
 1023    79. 196.   1   1.14305E-73  AU196
 1024    79. 197.   1   1.32065E-73  AU197
 1025    79. 198.   1   8.45913E-74  AU198
 1026    79. 199.   1   7.34179E-74  AU199
 1027    79. 200.   1   2.23761E-74  AU200
 1028    79. 201.   1   1.45786E-74  AU201
 1029    79. 202.   1   3.28883E-75  AU202
 1030    79. 203.   1   1.63272E-75  AU203
 1031    80. 189.   1   2.86578E-80  HG189
 1032    80. 190.   1   1.57458E-79  HG190
 1033    80. 191.   1   8.43152E-79  HG191
 1034    80. 192.   1   3.02936E-78  HG192
 1035    80. 193.   1   1.21764E-77  HG193
 1036    80. 194.   1   3.12334E-77  HG194
 1037    80. 195.   1   8.55100E-77  HG195
 1038    80. 196.   1   1.12003E-76  HG196
 1039    80. 197.   1   2.41035E-76  HG197
 1040    80. 198.   1   2.49952E-76  HG198
 1041    80. 199.   1   3.34470E-76  HG199
 1042    80. 200.   1   2.32813E-76  HG200
 1043    80. 201.   1   2.03027E-76  HG201
 1044    80. 202.   1   9.31266E-77  HG202
 1045    80. 203.   1   5.79503E-77  HG203
 1046    80. 204.   1   1.85367E-77  HG204
 1047    80. 205.   1   4.81662E-78  HG205
 1048    80. 206.   1   7.87120E-79  HG206
 1049    80. 207.   1   1.25448E-79  HG207
 1050    80. 208.   1   7.58492E-81  HG208
 1051    81. 192.   1   6.45503E-83  TL192
 1052    81. 193.   1   4.07567E-82  TL193
 1053    81. 194.   1   1.60247E-81  TL194
 1054    81. 195.   1   7.09080E-81  TL195
 1055    81. 196.   1   1.77918E-80  TL196
 1056    81. 197.   1   5.59575E-80  TL197
 1057    81. 198.   1   1.04343E-79  TL198
 1058    81. 199.   1   2.17226E-79  TL199
 1059    81. 200.   1   2.73248E-79  TL200
 1060    81. 201.   1   4.17200E-79  TL201
 1061    81. 202.   1   2.84211E-79  TL202
 1062    81. 203.   1   3.28756E-79  TL203
 1063    81. 204.   1   1.73437E-79  TL204
 1064    81. 205.   1   1.44867E-79  TL205
 1065    81. 206.   1   4.37796E-80  TL206
 1066    81. 207.   1   1.55061E-80  TL207
 1067    81. 208.   1   2.59556E-81  TL208
 1068    81. 209.   1   3.38740E-82  TL209
 1069    81. 210.   1   5.26155E-83  TL210
 1070    82. 193.   1   4.86936E-87  PB193
 1071    82. 194.   1   2.45881E-86  PB194
 1072    82. 195.   1   2.02747E-85  PB195
 1073    82. 196.   1   6.89360E-85  PB196
 1074    82. 197.   1   4.32935E-84  PB197
 1075    82. 198.   1   9.94083E-84  PB198
 1076    82. 199.   1   4.23713E-83  PB199
 1077    82. 200.   1   8.62813E-83  PB200
 1078    82. 201.   1   2.03546E-82  PB201
 1079    82. 202.   1   2.80184E-82  PB202
 1080    82. 203.   1   4.51234E-82  PB203
 1081    82. 204.   1   4.01133E-82  PB204
 1082    82. 205.   1   4.39062E-82  PB205
 1083    82. 208.   1   8.29203E-83  PB208
 1084    82. 209.   1   2.91882E-83  PB209
 1085    82. 210.   1   3.67860E-84  PB210
 1086    82. 211.   1   7.96390E-85  PB211
 1087    83. 202.   1   6.31776E-86  BI202
 1088    83. 203.   1   1.68814E-85  BI203
 1089    83. 204.   1   2.41014E-85  BI204
 1090    83. 205.   1   4.38305E-85  BI205
 1091    83. 206.   1   4.26147E-85  BI206
 1092    83. 207.   1   5.73230E-85  BI207
 1093    83. 208.   1   3.83022E-85  BI208
 1094    83. 209.   1   2.47734E-85  BI209
 1095    83. 210.   1   7.16265E-86  BI210
 1096    13.  26.   2   4.44529E-11  AL*26
 1097    36.  85.   2   2.33633E-47  KR*85
 1098    48. 115.   2   5.25455E-62  CD*15
 1099    71. 176.   2   1.69444E-86  LU*76
 1100    73. 180.   2   2.79420E-89  TAg80
